🐼看电视呗👉打卡,#genre#
CNB亚太财经,http://180.167.104.105:9901/tsfile/live/1031_1.m3u8?key=tvbox6_com&playlive=1&authid=0

泰国新闻,http://news1.live14.com/stream/news1_hi.m3u8
摔跤格斗,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8
美国极限运动台,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
金砖中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
金砖英文,http://brics.bonus-tv.ru/cdn/brics/english/tracks-v1a1/index.m3u8

Jednotka,http://213.81.133.133:8080/jednotka/index.m3u8
Dvojka,http://213.81.133.133:8080/dvojka/index.m3u8
DajTo,http://213.81.133.133:8080/dajto/index.m3u8

StarHD台,http://livestar.siliconweb.com/media/star1/star1.m3u8

🐼东莞电信👉组播,#genre#

东莞生活资讯,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=1
东莞新闻综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=2
佛山公共,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=3
佛山南海,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=4
佛山顺德,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=5
佛山影视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=6
佛山综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=7
广东房产,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=8
广东国际,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=9
广东民生,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=10
广东少儿,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=11
广东体育,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=12
广东新闻,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=13
广东移动,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=14
广东影视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=15
广东珠江,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=16
广东综艺,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=17
广州法治,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=18
广州竞赛,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=19
广州竞赛,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=20
广州新闻,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=21
广州影视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=22
广州综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=23
河源公共,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=24
河源综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=25
嘉佳卡通,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=26
江门侨乡生活,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=27
江门综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=28
揭阳生活,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=29
经济科教,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=30
岭南戏曲,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=31
茂名公共,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=32
茂名综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=33
南方购物,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=34
南国都市,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=35
清远文旅生活,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=36
清远新闻综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=37
汕头经济生活,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=38
汕头文旅体育,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=39
汕头综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=40
汕尾文化生活,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=41
汕尾新闻综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=42
韶关绿色生活,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=43
韶关新闻综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=44
深圳宝安,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=45
深圳宝安第一课,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=46
深圳财经生活,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=47
深圳电视剧,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=48
深圳电视剧,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=49
深圳都市,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=50
深圳都市,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=51
深圳公共,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=52
深圳公共,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=53
深圳龙岗,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=54
深圳少儿,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=55
深圳体育健康,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=56
深圳宜和购物,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=57
深圳移动电视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=58
深圳娱乐,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=59
深圳众创TV,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=60
HZTV1,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=61
HZTV2,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=62
现代教育,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=63
香山文化,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=64
徐闻综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=65
云浮文旅,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=66
云浮综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=67
湛江公共,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=68
湛江新闻综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=69
肇庆生活服务,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=70
肇庆综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=71
中山教育,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=72
中山综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=73
珠海1,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=74
珠海2,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=75
CCTV1,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=76
CCTV1,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=77
CCTV1,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=78
CCTV2,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=79
CCTV2,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=80
CCTV2,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=81
CCTV3,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=82
CCTV4,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=83
CCTV4,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=84
CCTV4,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=85
CCTV5,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=86
CCTV5+,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=87
CCTV5+,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=88
CCTV5+,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=89
CCTV6,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=90
CCTV7,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=91
CCTV7,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=92
CCTV7,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=93
CCTV8,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=94
CCTV9,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=95
CCTV9,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=96
CCTV9,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=97
CCTV10,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=98
CCTV10,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=99
CCTV10,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=100
CCTV11,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=101
CCTV12,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=102
CCTV12,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=103
CCTV12,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=104
CCTV13,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=105
CCTV13,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=106
CCTV14,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=107
CCTV14,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=108
CCTV14,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=109
CCTV15,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=110
CCTV16,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=111
CCTV16,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=112
CCTV16,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=113
CCTV17,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=114
大湾区卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=115
大湾区卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=116
大湾区卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=117
北京卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=118
北京卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=119
北京卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=120
北京卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=121
北京卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=122
东方卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=123
东方卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=124
东方卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=125
东方卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=126
东方卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=127
东南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=128
东南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=129
东南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=130
东南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=131
广东卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=132
广东卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=133
广东卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=134
广东卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=135
广东卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=136
贵州卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=137
贵州卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=138
贵州卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=139
贵州卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=140
河北卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=141
河北卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=142
河北卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=143
河北卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=144
河南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=145
河南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=146
河南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=147
河南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=148
黑龙江卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=149
黑龙江卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=150
黑龙江卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=151
黑龙江卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=152
黑龙江卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=153
湖北卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=154
湖北卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=155
湖北卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=156
湖北卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=157
湖北卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=158
湖南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=159
湖南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=160
湖南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=161
湖南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=162
湖南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=163
江苏卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=164
江苏卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=165
江苏卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=166
江苏卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=167
江苏卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=168
江西卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=169
江西卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=170
江西卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=171
江西卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=172
辽宁卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=173
辽宁卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=174
辽宁卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=175
辽宁卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=176
山东卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=177
山东卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=178
山东卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=179
山东卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=180
山东卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=181
深圳卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=182
深圳卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=183
深圳卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=184
深圳卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=185
深圳卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=186
四川卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=187
四川卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=188
四川卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=189
四川卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=190
天津卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=191
天津卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=192
天津卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=193
天津卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=194
天津卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=195
云南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=196
云南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=197
云南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=198
云南卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=199
浙江卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=200
浙江卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=201
浙江卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=202
浙江卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=203
浙江卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=204
重庆卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=205
重庆卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=206
重庆卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=207
重庆卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=208
重庆卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=209
安徽卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=210
安徽卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=211
安徽卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=212
安徽卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=213
安徽卫视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=214
CGTN,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=215
CGTN,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=216
CGTN阿拉伯语,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=217
CGTN俄语,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=218
CGTN法语,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=219
CGTN西班牙语,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=220
CGTN英语,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=221

🐼中山电信👉组播,#genre#

🐼天津联通👉组播,#genre#

天津卫视, http://117.9.130.7:50000/udp/225.1.1.111:5002
天津新闻, http://117.9.130.7:50000/udp/225.1.1.130:5002
天津文艺, http://117.9.130.7:50000/udp/225.1.1.131:5002
天津影视, http://117.9.130.7:50000/udp/225.1.1.149:5002
天津都市, http://117.9.130.7:50000/udp/225.1.1.128:5002
天津体育, http://117.9.130.7:50000/udp/225.1.1.122:5002
天津科教, http://117.9.130.7:50000/udp/225.1.1.129:5002
天津少儿, http://117.9.130.7:50000/udp/225.1.1.125:5002
天津购物, http://117.9.130.7:50000/udp/225.1.1.151:5002
天津IPTV, http://117.9.130.7:50000/udp/225.1.2.123:5002
CCTV-1, http://117.9.130.7:50000/udp/225.1.1.120:5002
CCTV-2, http://117.9.130.7:50000/udp/225.1.1.133:5002
CCTV-3, http://117.9.130.7:50000/udp/225.1.1.158:5002
CCTV-4, http://117.9.130.7:50000/udp/225.1.1.150:5002
CCTV-5, http://117.9.130.7:50000/udp/225.1.1.160:5002
CCTV-5+, http://117.9.130.7:50000/udp/225.1.1.121:5002
CCTV-6, http://117.9.130.7:50000/udp/225.1.1.195:5002
CCTV-7, http://117.9.130.7:50000/udp/225.1.1.138:5002
CCTV-8, http://117.9.130.7:50000/udp/225.1.1.196:5002
CCTV-9, http://117.9.130.7:50000/udp/225.1.1.119:5002
CCTV-10, http://117.9.130.7:50000/udp/225.1.1.140:5002
CCTV-11, http://117.9.130.7:50000/udp/225.1.2.192:5002
CCTV-12, http://117.9.130.7:50000/udp/225.1.1.142:5002
CCTV-13, http://117.9.130.7:50000/udp/225.1.2.193:5002
CCTV-14, http://117.9.130.7:50000/udp/225.1.1.144:5002
CCTV-15, http://117.9.130.7:50000/udp/225.1.2.194:5002
CCTV-16, http://117.9.130.7:50000/udp/225.1.2.237:5002
CCTV-17, http://117.9.130.7:50000/udp/225.1.2.52:5002
CCTV-兵器科技, http://117.9.130.7:50000/udp/225.1.2.166:5002
CCTV-第一剧场, http://117.9.130.7:50000/udp/225.1.2.175:5002
CCTV-电视指南, http://117.9.130.7:50000/udp/225.1.2.167:5002
CCTV-风云剧场, http://117.9.130.7:50000/udp/225.1.2.174:5002
CCTV-风云音乐, http://117.9.130.7:50000/udp/225.1.2.176:5002
CCTV-风云足球, http://117.9.130.7:50000/udp/225.1.2.168:5002
CCTV-高尔夫网球, http://117.9.130.7:50000/udp/225.1.2.169:5002
CCTV-怀旧剧场, http://117.9.130.7:50000/udp/225.1.2.173:5002
CCTV-女性时尚, http://117.9.130.7:50000/udp/225.1.2.172:5002
CCTV-世界地理, http://117.9.130.7:50000/udp/225.1.2.171:5002
CCTV-央视文化精品, http://117.9.130.7:50000/udp/225.1.2.177:5002
CCTV-央视台球, http://117.9.130.7:50000/udp/225.1.2.170:5002
天津购物自营, http://117.9.130.7:50000/udp/225.1.1.108:5002
天津文艺广播, http://117.9.130.7:50000/udp/225.1.1.171:5002
天津经济广播, http://117.9.130.7:50000/udp/225.1.1.172:5002
天津新闻广播, http://117.9.130.7:50000/udp/225.1.1.173:5002
天津生活广播, http://117.9.130.7:50000/udp/225.1.1.174:5002
天津交通广播, http://117.9.130.7:50000/udp/225.1.1.175:5002
天津相声广播, http://117.9.130.7:50000/udp/225.1.1.176:5002
天津小说广播, http://117.9.130.7:50000/udp/225.1.1.177:5002
天津滨海广播, http://117.9.130.7:50000/udp/225.1.1.178:5002
天津音乐广播, http://117.9.130.7:50000/udp/225.1.1.179:5002
天津农村广播, http://117.9.130.7:50000/udp/225.1.1.180:5002
安徽卫视, http://117.9.130.7:50000/udp/225.1.1.127:5002
北京卫视, http://117.9.130.7:50000/udp/225.1.1.113:5002
东方卫视, http://117.9.130.7:50000/udp/225.1.2.31:5002
甘肃卫视, http://117.9.130.7:50000/udp/225.1.1.30:5002
广东卫视, http://117.9.130.7:50000/udp/225.1.1.116:5002
深圳卫视, http://117.9.130.7:50000/udp/225.1.1.117:5002
贵州卫视, http://117.9.130.7:50000/udp/225.1.2.28:5002
海南卫视, http://117.9.130.7:50000/udp/225.1.2.82:5002
三沙卫视, http://117.9.130.7:50000/udp/225.1.2.181:5002
河南卫视, http://117.9.130.7:50000/udp/225.1.2.61:5002
黑龙江卫视, http://117.9.130.7:50000/udp/225.1.1.115:5002
湖北卫视, http://117.9.130.7:50000/udp/225.1.1.147:5002
湖南卫视, http://117.9.130.7:50000/udp/225.1.1.114:5002
吉林卫视, http://117.9.130.7:50000/udp/225.1.2.26:5002
江苏卫视, http://117.9.130.7:50000/udp/225.1.1.126:5002
江西卫视, http://117.9.130.7:50000/udp/225.1.2.29:5002
辽宁卫视, http://117.9.130.7:50000/udp/225.1.1.154:5002
内蒙古卫视, http://117.9.130.7:50000/udp/225.1.1.32:5002
宁夏卫视, http://117.9.130.7:50000/udp/225.1.1.56:5002
青海卫视, http://117.9.130.7:50000/udp/225.1.1.54:5002
山西卫视, http://117.9.130.7:50000/udp/225.1.1.50:5002
陕西卫视, http://117.9.130.7:50000/udp/225.1.1.41:5002
四川卫视, http://117.9.130.7:50000/udp/225.1.1.123:5002
西藏卫视, http://117.9.130.7:50000/udp/225.1.1.51:5002
新疆卫视, http://117.9.130.7:50000/udp/225.1.1.35:5002
兵团卫视, http://117.9.130.7:50000/udp/225.1.1.57:5002
广西卫视, http://117.9.130.7:50000/udp/225.1.2.81:5002
云南卫视, http://117.9.130.7:50000/udp/225.1.1.61:5002
浙江卫视, http://117.9.130.7:50000/udp/225.1.1.112:5002
重庆卫视, http://117.9.130.7:50000/udp/225.1.1.155:5002
河北卫视, http://117.9.130.7:50000/udp/225.1.2.27:5002
保定卫视, http://117.9.130.7:50000/udp/225.1.1.83:5002
山东教育卫视, http://117.9.130.7:50000/udp/225.1.2.118:5002
河东卫视, http://117.9.130.7:50000/udp/225.1.2.2:5002
河西卫视, http://117.9.130.7:50000/udp/225.1.2.4:5002
蓟州卫视, http://117.9.130.7:50000/udp/225.1.1.82:5002
静海卫视, http://117.9.130.7:50000/udp/225.1.1.110:5002
滨海1, http://117.9.130.7:50000/udp/225.1.2.7:5002
滨海2, http://117.9.130.7:50000/udp/225.1.2.8:5002
大港油田企业, http://117.9.130.7:50000/udp/225.1.2.14:5002
4K私享家, http://117.9.130.7:50000/udp/225.1.1.156:5002
4K影视, http://117.9.130.7:50000/udp/225.1.2.190:5002
CETV早期教育, http://117.9.130.7:50000/udp/225.1.2.207:5002
CGTN, http://117.9.130.7:50000/udp/225.1.1.27:5002
CGTN纪录, http://117.9.130.7:50000/udp/225.1.1.55:5002
CHC动作电影, http://117.9.130.7:50000/udp/225.1.1.215:5002
CHC高清电影, http://117.9.130.7:50000/udp/225.1.1.214:5002
CHC家庭影院, http://117.9.130.7:50000/udp/225.1.1.213:5002
FTV足球, http://117.9.130.7:50000/udp/225.1.2.83:5002
GTV网络棋牌, http://117.9.130.7:50000/udp/225.1.1.217:5002
GTV游戏竞技, http://117.9.130.7:50000/udp/225.1.1.222:5002
财富天下, http://117.9.130.7:50000/udp/225.1.2.198:5002
茶频道, http://117.9.130.7:50000/udp/225.1.2.19:5002
车迷频道, http://117.9.130.7:50000/udp/225.1.2.199:5002
东方财*, http://117.9.130.7:50000/udp/225.1.1.247:5002
东方购物, http://117.9.130.7:50000/udp/225.1.1.223:5002
动漫秀场, http://117.9.130.7:50000/udp/225.1.1.134:5002
都市剧场, http://117.9.130.7:50000/udp/225.1.1.146:5002
法制天地, http://117.9.130.7:50000/udp/225.1.1.237:5002
风尚购物, http://117.9.130.7:50000/udp/225.1.2.204:5002
风尚生活, http://117.9.130.7:50000/udp/225.1.2.58:5002
哈哈炫动, http://117.9.130.7:50000/udp/225.1.1.62:5002
好享购物, http://117.9.130.7:50000/udp/225.1.1.224:5002
欢乐动漫, http://117.9.130.7:50000/udp/225.1.1.132:5002
欢笑剧场4K, http://117.9.130.7:50000/udp/225.1.1.139:5002
环球旅游, http://117.9.130.7:50000/udp/225.1.2.200:5002
环球奇观, http://117.9.130.7:50000/udp/225.1.1.197:5002
极速汽车, http://117.9.130.7:50000/udp/225.1.1.141:5002
纪实人文, http://117.9.130.7:50000/udp/225.1.2.25:5002
家家购物, http://117.9.130.7:50000/udp/225.1.1.227:5002
家庭理*, http://117.9.130.7:50000/udp/225.1.2.23:5002
家有购物, http://117.9.130.7:50000/udp/225.1.1.226:5002
金色学堂, http://117.9.130.7:50000/udp/225.1.1.236:5002
金鹰纪实, http://117.9.130.7:50000/udp/225.1.1.124:5002
金鹰卡通, http://117.9.130.7:50000/udp/225.1.2.236:5002
靓妆, http://117.9.130.7:50000/udp/225.1.1.200:5002
聚鲨环球精选, http://117.9.130.7:50000/udp/225.1.1.102:5002
卡酷少儿, http://117.9.130.7:50000/udp/225.1.1.58:5002
快乐垂钓, http://117.9.130.7:50000/udp/225.1.1.92:5002
快乐生活, http://117.9.130.7:50000/udp/225.1.2.24:5002
乐游, http://117.9.130.7:50000/udp/225.1.1.145:5002
梨园频道, http://117.9.130.7:50000/udp/225.1.2.104:5002
每日影院, http://117.9.130.7:50000/udp/225.1.2.57:5002
